id,ordem,sequencia_cadastro,tipo,endereco,bairro,metragem_m2,lat,lng,lote,status,history,polygon,scheduled_date,proxima_previsao,ultima_rocagem,manual_schedule,days_to_complete,servico,registrado_por,data_registro
299,,,Roçagem,subt julio de souza c/ jose p de mendonça,leblon,3591.48,-23.3722401,-51.2198341,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:33:16.253Z
489,,,Roçagem,mario lago c/ saul elkind,manoel gonçalves,807.15,-23.260844196341424,-51.16654872894288,1,Concluído,"[{""date"":""2025-11-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:57:46.410Z
302,,,Roçagem,ludwig ernest c/ domingos cantagalli,heimtal,3181.13,-23.2535193,-51.1574043,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:36:07.305Z
292,,,Roçagem,inácio salomon e ideu paiva loures,gávea,5987.76,-23.2497901,-51.1663831,1,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-17,2025-10-03,false,1,rocagem,,2025-11-06T12:23:26.804Z
477,,,Roçagem,av. londrina campo de futebol e u.b.s.,warta,220.87,-23.3192302,-51.1577851,1,Concluído,"[{""date"":""2025-10-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-24,2025-10-10,false,1,rocagem,,2025-11-06T13:46:52.359Z
333,,,Roçagem,remo ferrarese c euclides sturti,itapoa,708.53,-23.2542519,-51.1515666,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T13:00:20.401Z
395,,,Roçagem,ida melhorato americo,marissol,2628.73,-23.29886614385945,-51.118440628051765,1,Concluído,"[{""date"":""2025-10-23"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-07,2025-10-23,false,1,rocagem,,2025-11-06T15:51:17.734Z
307,,,Roçagem,rua domingos cantagali (laterais campo de futebol),heimtal,973.54,-23.2519955,-51.156745,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:40:33.192Z
308,,,Roçagem,av pedro rossato - paulo akachi (primeira esquina em frente a escola),heimtal,2803.74,-23.24445,-51.1569727,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:49:14.386Z
737,,,Roçagem,rua humberto panza c/ rua maria judith felicio / rua aparecida a. de santana,central park resid.,1965.39,-23.32034108237494,-51.18895053863526,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-09"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-23,2025-10-09,false,1,rocagem,,2025-11-06T13:34:45.786Z
740,,,Roçagem,rua alfazema / rua carmelino de moraes ( 02 áreas ),colina verde,2967.1,-23.326424771364387,-51.18606448173524,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T12:23:53.645Z
646,,,Roçagem,rua tocantins com av. itajai,vila nova,287.57,-23.30064969588325,-51.167407035827644,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
692,,,Roçagem,lourenço da veiga c/ duarte coelho,sabara i,10554.68,-23.313429476760156,-51.212918758392334,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
781,,,Roçagem,maria correia c/ juvenal pietraroia / antonio gonçalves ortiz,columbia,2569.06,-23.32453319264034,-51.21563315391541,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
693,,,Roçagem,rua agenor garutti,vl. industrial,2139.73,-23.306611118882707,-51.19862794876099,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
647,,,Roçagem,rua rio da prata / av. itajaí / rua men de sá,vila nova,1807.67,-23.297831475649726,-51.16799712181092,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
1078,,,Roçagem,antonio euclides sapia / av. jamil scaff,alexandre urbanas,410.54,-23.28266527279866,-51.11835479736329,2,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-15T14:15:54.863Z
866,,,Roçagem,rua arthur magro c/ rua jose santiago de queiroz,taroba,2608.98,-23.3676404,-51.1480536,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
907,,,Roçagem,av. jose marinho,novo perobal,783.09,-23.3709014,-51.1246532,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
908,,,Roçagem,rua delegado matias sampaio,são lourenço,1530,-23.371109,-51.1299669,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
994,,,Roçagem,elias kalin youssef e joaquim xavier,loris sahyun,13349.78,-23.3414858,-51.1254677,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
466,,,Roçagem,teodoro victoreli,morumbi,751.25,-23.3121377,-51.1426712,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
467,,,Roçagem,linha ferrea jd laranjeiras ate br,vários,39029.49,-23.3197305,-51.1662008,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
468,,,Roçagem,r. santa terezinha c/ rua walter oldemburgo,san rafael,971.99,-23.3094297,-51.1412257,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
469,,,Roçagem,rua santa francisca,pindorama i,12684.58,-23.3082892,-51.1444776,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
303,,,Roçagem,ludwig ernest c/ carlos stallmann,heimtal,3526.81,-23.2535193,-51.1574043,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:36:40.832Z
473,,,Roçagem,rua flor de jesus - da rua santa terezinha até rua rosa branca (dois lados - campo e laterais ),interlagos,16899,-23.30853743894707,-51.14009678363801,1,Pendente,"[]",,,2025-12-18,2025-11-03,false,1,rocagem,,
354,,,Roçagem,ernesto lahman c/ gessi eugênio da silva (dentro e fora da mata),luiz de sá,42206.44,-23.250316762589655,-51.14270925521851,1,Concluído,"[{""date"":""2025-11-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-15,2025-10-01,false,1,rocagem,Ricardo,2025-11-06T11:02:29.378Z
98,,,Roçagem,araracanga/piquiá/aracaúba/alecrim,santa rita,624.4,-23.2870719,-51.1970658,1,Concluído,"[{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-13T19:38:37.312Z
1040,,,Roçagem,antonio augusto c/ iusmar gomes dias e joao da silva godoy,ernani moura lima,3425.09,-23.3296093,-51.1071864,2,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-15T13:26:11.631Z
4,,,Roçagem,Rua Teste Audit Final,Centro,,-23.31,-51.17,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,Test ua,2025-11-05T19:20:40.167Z
1082,,,Roçagem,av. bartira,varios,9141.73,-23.3146505,-51.1218999,2,Concluído,"[{""date"":""2025-10-31"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-15,2025-10-01,false,1,rocagem,,2025-11-06T14:51:06.326Z
917,,,Roçagem,rainha da felicidade,são marcos,6747.51,-23.3634436,-51.1298971,2,Concluído,"[{""date"":""2025-10-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-14,2025-10-30,false,1,rocagem,,2025-11-06T00:09:05.382Z
918,,,Roçagem,av. roberto conceiçao,pq. das indutrias,3533.03,-23.368804,-51.1334004,2,Concluído,"[{""date"":""2025-10-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-14,2025-10-30,false,1,rocagem,,2025-11-06T00:13:56.162Z
1059,,,Roçagem,"rua osvaldo mantoani (1.225,00 + 787,00)",jd. tenerife,2012,-23.3292994,-51.1032135,2,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-15T13:53:25.408Z
1071,,,Roçagem,final da av. mituo morita ao lado da rotatória,portal dos pioneiros,4380.36,-23.3138938,-51.1158252,2,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-02"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-15T14:13:08.064Z
151,,,Roçagem,dos periquitos c/ do falcao (campo e associação),paraiso,6520.83,-23.276890033098677,-51.157633066177375,1,Concluído,"[{""date"":""2025-11-11"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-26,2025-11-11,false,1,rocagem,,2025-11-17T14:02:10.837Z
952,,,Roçagem,maria serrato batista / kotaro hayasaka,conj. das flores,2007.82,-23.358597187260486,-51.15404963493348,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
950,,,Roçagem,rua joao wefort c/ rua wenceslau zamunner,esperança,5966.2,-23.35440122736388,-51.15306258201599,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
465,,,Roçagem,rua jose dutra plinio,laranjeiras,24679.69,-23.30801029019355,-51.12423419952393,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
305,,,Roçagem,av. manoel honorato sobrinho,heimtal,11339.22,-23.2388844,-51.1557602,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:38:20.848Z
1038,,,Roçagem,antonio gomes santiago c/ joao da silva godoy,ernani moura lima,1395.74,-23.3296093,-51.1071864,2,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-15T13:56:57.135Z
776,,,Roçagem,rua dos funcionarios,mediterraneo,9106.58,-22.9102326,-51.7984626,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
906,,,Roçagem,pedro gonçalves da rosa c/ silvio mariano da silva,novo perobal,2672.58,-23.3717262,-51.1264832,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
2,,,Roçagem,Rua Auditoria Teste 2,Vila Nova,,-23.3045,-51.1696,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
49,,,Roçagem,herminio m reis c milton r meneses,farid libos,317.19,-23.3197305,-51.1662008,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
51,,,Roçagem,jose nery machado c orlando vicentini,farid libos,3358.67,-23.2743046,-51.1410944,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
53,,,Roçagem,r. orlando vicentini c/ júlio lino,moema,14278.98,-23.2748547,-51.1434266,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T19:01:05.528Z
733,,,Roçagem,rua joaquim nabuko c/ rua kioto okawate (02 areas),itamaraty,2050.67,-23.320543055466693,-51.181343793869026,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T14:33:44.901Z
916,,,Roçagem,rainha do mar,são marcos,1335.58,-23.3647979,-51.1306072,2,Concluído,"[{""date"":""2025-10-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-14,2025-10-30,false,1,rocagem,,2025-11-06T00:08:19.761Z
66,,,Roçagem,josefa conrado otto edmundo riihmann,honda i,3386.87,-23.2900803,-51.1804975,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:07:23.682Z
68,,,Roçagem,joão ruiz c antonio pimentel,honda ii,3029.03,-23.2885513,-51.1798904,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:09:36.114Z
67,,,Roçagem,petruska m ruiz c joao ruiz,honda i,3030.39,-23.288026363272074,-51.18199825286866,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:08:11.052Z
41,,,Roçagem,dr orlando vicentini,farid libos,1186.41,-23.2748547,-51.1434266,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:49:58.291Z
69,,,Roçagem,lazara mendes ribeiro c otto edm. rihmann,são tomas,5539.55,-23.2894189,-51.1831478,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:10:36.232Z
48,,,Roçagem,maria jose b aguirera c milton r menezes,farid libos,1146.52,-23.2785188,-51.1408337,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:47:58.436Z
83,,,Roçagem,cupiuba,santa rita,553.55,-23.2892185,-51.1946042,1,Concluído,"[{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-13T19:30:51.151Z
31,,,Roçagem,gino tamiozzo muro epesmel,novo amparo,1991.69,-23.30883796206761,-51.17019653320313,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:43:55.794Z
64,,,Roçagem,eladio yanes peres edmur elias neder,alpes i,23970.55,-23.2884731,-51.1695902,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T19:06:19.148Z
71,,,Roçagem,luiz morselhi filho c izaura marques pereira,são tomas,2203.19,-23.2858831,-51.1839774,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:14:24.679Z
72,,,Roçagem,sebastiao montilha garcia c/ edwiges m. ba,andes,3222.71,-23.2882189,-51.1756669,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:15:29.227Z
42,,,Roçagem,dr orlando vicentini,boulevard p. do norte,5148.49,-23.2748547,-51.1434266,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:58:51.304Z
73,,,Roçagem,sebastiao montilhagarcia c antonio baldan,andes,888.07,-23.2882189,-51.1756669,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:16:04.570Z
65,,,Roçagem,jair assunção (atráz da metronorte),honda,3221.47,-23.2921321,-51.1796997,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T19:06:49.849Z
52,,,Roçagem,gervasio m morales c orlando vicentini,farid libos,1830.35,-23.2748547,-51.1434266,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:49:31.262Z
37,,,Roçagem,rua antônio da silva c/ milton r meneses (da creche até no muro),novo amparo,2598.36,-23.280792782246067,-51.14243030548096,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
915,,,Roçagem,rua joao frisselli,jatoba,245.55,-23.3664742,-51.1275471,2,Concluído,"[{""date"":""2025-10-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-14,2025-10-30,false,1,rocagem,,2025-11-06T00:07:20.519Z
20,,,Roçagem,av. duque de caxias c/ r. caetano munhoz da rocha,recreio,411.75,-23.303398881172434,-51.15513324737549,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
125,,,Roçagem,omar mazzei guimarães c/ jorge tyminski,maria luiza,4347.64,-23.276367686782464,-51.18728756904603,1,Concluído,"[{""date"":""2025-11-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-25,2025-11-10,false,1,rocagem,,2025-11-17T13:40:58.647Z
127,,,Roçagem,jose geraldo canezin c/ matilde benício pinto,maria luiza,3509.17,-23.273578519893725,-51.18827462196351,1,Concluído,"[{""date"":""2025-11-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-25,2025-11-10,false,1,rocagem,,2025-11-17T13:43:11.756Z
